gene_id	untreated1	untreated2	untreated3	untreated4	treated1	treated2	treated3
FBgn0034998	2	3	4	0	4	2	1
FBgn0034999	4	17	8	5	21	7	8
FBgn0035000	0	0	0	0	0	0	1
FBgn0035001	9724	17399	6395	6653	11201	5452	5500
FBgn0035002	460	696	199	292	576	279	319
FBgn0035003	0	0	0	0	0	0	0
FBgn0035004	0	0	0	0	0	0	0
FBgn0035005	0	0	0	0	0	0	0
FBgn0035006	0	0	0	0	0	0	0
FBgn0035007	0	0	1	0	0	0	0
FBgn0035008	0	1	0	0	0	0	0
FBgn0035009	0	0	0	0	0	0	0
FBgn0035010	0	2	0	0	2	0	2
FBgn0035011	0	0	0	0	0	0	0
FBgn0035012	0	0	0	0	0	1	0
FBgn0035014	1	0	0	0	0	1	0
FBgn0035016	1424	2813	966	961	2136	854	893
FBgn0035019	1	3	3	0	3	1	2
FBgn0035020	309	748	230	251	340	158	156
FBgn0035021	316	592	194	213	501	231	242
FBgn0035022	0	0	0	0	0	0	0
FBgn0035023	1498	2926	786	714	1992	637	673
FBgn0035024	1232	2129	755	862	1706	837	1008
FBgn0035025	488	816	268	303	824	322	331
FBgn0035026	641	1040	367	369	858	414	435
FBgn0035027	458	798	286	300	632	315	345
FBgn0035028	566	751	250	389	747	305	373
FBgn0035031	7	10	1	0	11	0	3
FBgn0035032	1662	3083	808	1206	2395	1216	1094
FBgn0035033	438	986	394	426	890	404	424
FBgn0035034	3	2	0	4	12	1	4
FBgn0035035	508	743	267	335	607	319	403
FBgn0035036	283	528	175	205	512	238	231
FBgn0035039	367	590	216	246	556	294	267
FBgn0035040	5	5	5	1	15	2	1
FBgn0035041	1	3	1	2	9	4	7
FBgn0035042	0	0	1	0	1	0	0
FBgn0035043	0	1	0	0	1	0	1
FBgn0035044	158	221	62	115	321	125	106
FBgn0035046	576	820	257	390	796	399	411
FBgn0035047	275	408	161	162	358	193	204
FBgn0035049	3265	3596	1598	1466	3379	1819	2003
FBgn0035050	0	0	0	0	1	1	0
FBgn0035056	7	7	4	5	6	3	2
FBgn0035057	2	7	3	6	7	6	3
FBgn0035059	283	577	203	217	411	230	265
FBgn0035060	2883	4432	1750	1895	3583	1964	2097
FBgn0035063	248	469	164	165	345	173	207
FBgn0035064	328	538	181	224	455	225	239
FBgn0035065	383	529	173	262	409	234	223
FBgn0035068	0	0	0	0	0	0	0
FBgn0035069	0	0	0	0	0	0	0
FBgn0035070	0	0	0	0	0	0	0
FBgn0035073	535	788	282	313	928	434	430
FBgn0035076	15	31	9	22	69	34	46
FBgn0035077	11	19	11	6	8	13	19
FBgn0035078	8	22	3	5	15	7	5
FBgn0035082	278	519	130	196	488	195	184
FBgn0035083	2984	4279	1548	2235	3190	1425	1843
FBgn0035084	169	214	116	112	108	61	74
FBgn0035085	1176	1579	651	785	245	135	150
FBgn0035086	34	80	38	24	68	21	22
FBgn0035087	4130	8364	2244	2427	6780	2617	2881
FBgn0035088	644	1225	315	444	1065	421	464
FBgn0035089	10	17	2	5	16	6	7
FBgn0035090	1	5	0	3	2	1	4
FBgn0035091	450	675	196	282	896	372	411
FBgn0035092	1	1	1	1	2	3	2
FBgn0035094	0	1	2	0	1	0	1
FBgn0035097	6	29	8	5	27	7	9
FBgn0035099	967	1288	520	591	1535	625	594
FBgn0035100	14	19	15	9	15	8	7
FBgn0035101	1390	2519	889	957	2244	1078	1260
FBgn0035102	580	975	343	406	930	450	526
FBgn0035103	3	9	0	3	13	5	5
FBgn0035104	3	11	1	2	13	0	1
FBgn0035106	3077	5987	2209	2007	4466	1958	1955
FBgn0035107	961	1386	560	721	1303	726	843
FBgn0035109	156	268	74	107	311	116	135
FBgn0035110	370	727	158	239	611	245	279
FBgn0035111	1135	1813	597	703	1585	723	719
FBgn0035112	0	3	0	0	0	0	0
FBgn0035113	76	156	52	64	217	105	119
FBgn0035120	413	722	174	254	700	313	351
FBgn0035121	8249	11854	4449	5014	10496	5115	5649
FBgn0035122	513	571	253	329	615	331	312
FBgn0035124	3	2	1	0	3	3	0
FBgn0035131	25	42	23	29	56	21	28
FBgn0035132	1096	1983	836	916	1369	691	769
FBgn0035133	2279	3065	1382	1424	2981	1716	1764
FBgn0035134	10	13	2	4	11	6	10
FBgn0035136	1177	2216	822	888	1818	917	1053
FBgn0035137	1215	2197	785	833	1553	747	788
FBgn0035138	8	6	1	3	3	3	2
FBgn0035139	0	5	1	1	3	1	1
FBgn0035140	167	278	128	127	207	153	164
FBgn0035141	654	911	361	410	688	386	442
FBgn0035142	20542	37596	15114	13193	26650	14378	14157
FBgn0035143	8	15	7	4	25	5	12
FBgn0035144	419	525	195	176	383	199	217
FBgn0035145	2407	3633	1389	1520	2999	1620	1715
FBgn0035146	961	1533	491	533	1412	609	680
FBgn0035147	28829	34981	16909	22099	14993	9755	10833
FBgn0035148	1150	1808	500	613	2060	749	924
FBgn0035149	2073	3561	1167	1445	3313	1643	1937
FBgn0035150	2596	3966	1355	1555	5644	2377	2516
FBgn0035151	82	166	36	45	218	74	77
FBgn0035152	235	486	137	183	365	124	167
FBgn0035153	1662	2940	1174	1262	2267	1230	1416
FBgn0035154	101	154	54	59	213	85	106
FBgn0035155	143	197	79	104	187	111	121
FBgn0035157	14	39	8	17	36	19	20
FBgn0035158	937	1571	541	654	1639	755	856
FBgn0035159	202	432	126	156	472	139	190
FBgn0035160	91	137	69	71	144	79	109
FBgn0035161	113	149	46	54	151	34	35
FBgn0035162	19954	21023	10178	11582	20152	12272	12805
FBgn0035164	434	668	199	277	733	310	329
FBgn0035165	3840	6544	2197	2703	7686	3147	3781
FBgn0035166	432	579	209	243	697	274	295
FBgn0035167	95	92	56	57	163	86	119
FBgn0035168	17	46	21	21	29	15	29
FBgn0035169	533	612	236	324	824	338	388
FBgn0035170	6	18	6	7	18	46	10
FBgn0035171	35	7	8	2	11	2	4
FBgn0035173	487	771	317	299	1052	481	509
FBgn0035176	1	1	1	1	0	0	0
FBgn0035178	1	0	2	0	9	1	2
FBgn0035179	0	1	0	0	1	0	1
FBgn0035181	1708	1952	869	1132	1588	1143	1089
FBgn0035186	7	6	1	2	11	4	1
FBgn0035187	1	6	2	4	8	4	4
FBgn0035189	37	117	48	36	576	404	339
FBgn0035192	2	0	0	1	2	2	0
FBgn0035193	0	1	1	0	4	2	0
FBgn0035194	315	443	224	238	340	182	253
FBgn0035195	2051	2958	1257	1491	2671	1492	1744
FBgn0035196	3	6	3	2	3	5	3
FBgn0035197	0	0	0	0	0	0	0
FBgn0035198	0	0	0	0	0	0	0
FBgn0035199	1	2	0	1	1	1	0
FBgn0035202	988	1732	570	686	1500	681	737
FBgn0035203	925	1019	456	572	1357	737	907
FBgn0035204	839	1114	359	439	826	371	378
FBgn0035205	3048	4848	1827	2018	4181	2072	2214
FBgn0035206	841	1590	465	597	1349	496	565
FBgn0035207	3427	4977	1776	2204	5117	2323	2430
FBgn0035208	35	64	24	25	39	28	28
FBgn0035209	373	508	166	262	476	260	308
FBgn0035210	379	522	169	230	593	283	333
FBgn0035211	114	153	67	82	179	92	125
FBgn0035213	1317	2216	700	787	1807	669	732
FBgn0035216	14	60	25	19	58	11	19
FBgn0035217	0	2	0	0	2	0	0
FBgn0035218	0	1	0	0	2	0	1
FBgn0035227	1697	2992	1185	1256	2189	1173	1286
FBgn0035228	2430	3060	1312	1525	2540	1470	1567
FBgn0035229	1387	2363	937	1042	2064	1132	1138
FBgn0035231	80	111	42	47	69	24	30
FBgn0035232	2391	3265	1327	1497	2116	1076	1175
FBgn0035233	236	364	116	160	303	139	140
FBgn0035234	29	34	18	11	36	23	26
FBgn0035235	733	1459	454	509	1069	436	513
FBgn0035236	3085	3851	1359	1576	3229	1455	1452
FBgn0035237	747	1642	687	682	1421	840	926
FBgn0035238	781	1336	494	588	1159	566	711
FBgn0035239	0	0	0	0	0	0	0
FBgn0035240	0	0	0	0	0	0	0
FBgn0035241	45	117	44	38	68	24	27
FBgn0035243	345	721	187	255	619	257	319
FBgn0035244	1781	2592	1121	1451	2122	1219	1333
FBgn0035245	2	5	1	4	5	0	1
FBgn0035246	41	116	39	43	99	55	39
FBgn0035247	721	1188	374	529	880	409	448
FBgn0035248	59	135	39	43	106	37	53
FBgn0035249	273	539	177	210	429	182	207
FBgn0035251	1357	2723	835	1032	1863	934	1081
FBgn0035252	785	1157	330	452	895	468	491
FBgn0035253	2128	6430	2546	2663	4754	2739	3015
FBgn0035254	174	325	118	144	234	133	156
FBgn0035255	0	0	0	0	0	0	0
FBgn0035256	0	0	0	1	0	0	0
FBgn0035257	0	4	2	1	5	0	3
FBgn0035258	0	1	0	0	0	1	0
FBgn0035259	0	0	0	0	0	0	0
FBgn0035260	7	18	7	11	8	4	3
FBgn0035262	324	696	312	309	492	206	211
FBgn0035263	20	73	28	31	50	27	16
FBgn0035264	78	54	25	26	57	34	27
FBgn0035265	2	0	2	0	3	1	2
FBgn0035266	328	379	162	219	698	455	516
FBgn0035267	39	36	20	10	71	45	38
FBgn0035268	946	1538	555	615	1137	635	701
FBgn0035270	729	1068	374	422	840	441	415
FBgn0035271	122	249	48	69	221	82	96
FBgn0035272	281	431	141	159	383	176	176
FBgn0035273	2	8	5	3	9	3	0
FBgn0035279	0	0	0	0	0	0	1
FBgn0035280	0	0	0	0	0	0	0
FBgn0035281	1	5	2	1	4	2	4
FBgn0035282	2	3	3	1	4	2	2
FBgn0035283	383	764	221	268	502	244	244
FBgn0035285	650	1205	408	464	1309	665	679
FBgn0035286	42	72	34	29	52	25	42
FBgn0035287	91	116	39	46	63	31	31
FBgn0035289	2	4	2	3	2	1	0
FBgn0035290	0	1	0	0	1	1	0
FBgn0035293	0	3	1	0	2	0	2
FBgn0035294	1193	1964	831	951	1419	892	1031
FBgn0035295	553	911	279	358	1059	450	496
FBgn0035296	1155	2079	833	811	1507	769	744
FBgn0035297	335	683	268	213	467	232	225
FBgn0035298	811	1051	422	526	1081	578	599
FBgn0035299	0	0	0	1	1	0	0
FBgn0035300	1	1	0	0	0	0	1
FBgn0035308	17	44	19	15	43	21	18
FBgn0035309	272	314	124	132	315	112	140
FBgn0035311	28	53	35	22	32	17	28
FBgn0035312	289	397	179	212	263	133	146
FBgn0035313	0	1	0	2	1	0	1
FBgn0035315	3	8	1	1	1	1	0
FBgn0035316	0	2	1	1	2	1	1
FBgn0035317	8	37	8	15	21	11	15
FBgn0035318	606	912	329	423	795	468	498
FBgn0035321	1928	2039	769	1019	2182	921	875
FBgn0035323	247	513	155	202	457	213	241
FBgn0035325	2	1	0	1	4	1	5
FBgn0035328	1	0	4	1	5	1	6
FBgn0035329	0	0	0	0	0	0	0
FBgn0035330	0	0	0	0	0	0	0
FBgn0035331	1	5	2	5	13	0	2
FBgn0035332	0	0	0	0	0	1	0
FBgn0035333	2773	3275	1464	1628	3321	1625	1737
FBgn0035334	569	1202	371	512	877	450	495
FBgn0035335	345	446	121	190	496	175	207
FBgn0035336	452	728	247	293	708	293	270
FBgn0035337	271	614	130	177	450	170	199
FBgn0035338	790	2093	716	703	1192	558	587
FBgn0035343	8	2	6	2	3	2	2
FBgn0035344	117	199	78	77	53	30	28
FBgn0035346	844	1273	521	522	1492	704	727
FBgn0035347	802	1117	462	462	830	397	398
FBgn0035348	855	1147	375	541	798	415	526
FBgn0035355	164	219	49	65	217	72	75
FBgn0035356	149	181	44	51	176	74	83
FBgn0035357	118	236	45	48	234	50	39
FBgn0035358	26	51	33	33	55	33	36
FBgn0035359	45	81	57	51	68	43	47
FBgn0035360	16	25	13	23	30	18	17
FBgn0035364	7	7	3	1	3	5	3
FBgn0035366	0	3	1	2	5	0	3
FBgn0035367	4	14	11	2	14	7	5
FBgn0035370	2812	5024	1706	1954	4293	1981	2429
FBgn0035371	2051	2961	1390	1468	2462	1523	1706
FBgn0035372	975	1773	539	765	1388	694	796
FBgn0035374	782	927	377	521	1064	542	578
FBgn0035375	1259	1604	694	797	1506	784	817
FBgn0035376	4401	9306	4457	3509	5786	3493	3493
FBgn0035377	0	23	8	6	10	5	6
FBgn0035378	6	105	32	28	79	25	31
FBgn0035379	0	3	2	0	4	1	1
FBgn0035380	0	0	0	1	0	0	0
FBgn0035381	0	0	0	0	1	2	1
FBgn0035382	0	0	0	0	0	0	0
FBgn0035383	828	1287	456	545	1083	513	589
FBgn0035384	0	0	0	0	0	0	0
FBgn0035385	2	2	2	0	3	0	0
FBgn0035388	1619	2700	1008	1122	2151	1038	1157
FBgn0035390	1248	1741	607	710	2207	1016	1040
FBgn0035392	77	96	38	55	108	60	61
FBgn0035393	326	585	139	259	567	216	308
FBgn0035397	2574	5395	2163	2222	3958	2219	2570
FBgn0035398	5	12	2	2	3	3	5
FBgn0035399	8	12	6	5	9	3	6
FBgn0035400	2059	2908	983	1113	2475	1110	1161
FBgn0035401	1236	1487	638	840	1390	710	857
FBgn0035402	918	1188	476	571	1274	662	684
FBgn0035403	632	969	498	483	480	265	273
FBgn0035404	1301	1385	597	858	1551	891	903
FBgn0035405	618	827	327	411	849	459	527
FBgn0035407	168	280	84	73	247	94	77
FBgn0035409	20	25	16	18	32	6	9
FBgn0035410	391	487	204	185	525	317	327
FBgn0035411	1467	2476	841	928	2455	1046	1039
FBgn0035412	4	7	3	4	5	2	3
FBgn0035413	0	1	0	2	2	3	1
FBgn0035414	192	394	102	112	431	121	127
FBgn0035415	260	464	123	162	490	119	145
FBgn0035416	2499	3552	1302	1517	3187	1546	1596
FBgn0035420	2872	3741	1354	1378	3687	1559	1581
FBgn0035421	322	504	198	223	525	271	284
FBgn0035422	23428	45773	16852	22173	34412	17759	20940
FBgn0035423	2529	3580	1203	1728	3639	1597	1783
FBgn0035424	4306	7727	3553	2933	5632	3574	3566
FBgn0035425	1430	1882	901	1000	1658	882	1022
FBgn0035426	3	6	1	0	4	1	3
FBgn0035427	0	4	0	0	3	0	1
FBgn0035428	0	0	0	0	1	0	0
FBgn0035429	0	0	0	0	1	1	0
FBgn0035430	0	0	0	0	2	0	0
FBgn0035431	1	1	1	1	2	0	4
FBgn0035432	5314	5825	2624	2976	5109	2876	3319
FBgn0035434	1	2	1	1	1	1	0
FBgn0035435	148	155	68	63	161	67	81
FBgn0035436	0	0	0	0	1	0	0
FBgn0035437	3251	4743	1939	2212	3814	2190	2354
FBgn0035438	3823	6498	2168	2839	6444	3059	3693
FBgn0035439	345	957	334	382	771	395	518
FBgn0035440	1506	2041	654	795	2227	805	889
FBgn0035443	179	255	90	102	304	126	125
FBgn0035444	637	936	373	401	939	381	398
FBgn0035445	44	158	50	65	161	71	63
FBgn0035449	1066	1186	457	569	1237	589	635
FBgn0035452	585	796	259	336	882	363	376
FBgn0035453	0	2	0	0	0	1	1
FBgn0035454	6	23	1	2	1	4	1
FBgn0035455	0	1	0	0	0	0	0
FBgn0035458	1	1	1	1	2	1	1
FBgn0035461	138	238	64	63	238	83	79
FBgn0035462	225	365	113	121	407	140	153
FBgn0035464	1390	1726	693	782	1972	919	946
FBgn0035468	3	6	4	4	9	5	0
FBgn0035469	272	471	136	146	404	153	176
FBgn0035470	171	261	69	106	218	87	100
FBgn0035471	1354	1822	756	952	1871	1072	1110
FBgn0035473	1123	1766	566	704	1408	693	705
FBgn0035475	103	204	58	68	146	64	91
FBgn0035476	21	29	10	11	28	10	14
FBgn0035477	151	239	100	118	205	114	119
FBgn0035478	0	0	0	0	0	0	0
FBgn0035479	0	0	0	0	0	0	0
FBgn0035480	224	347	117	154	327	88	160
FBgn0035481	4	2	2	3	1	2	6
FBgn0035482	211	383	144	145	384	150	158
FBgn0035483	197	237	92	129	235	149	158
FBgn0035484	29	54	14	21	59	17	12
FBgn0035486	0	0	0	0	0	0	0
FBgn0035488	559	1143	370	431	892	363	407
FBgn0035489	1208	2038	650	861	1735	851	933
FBgn0035490	1	1	0	0	2	0	1
FBgn0035491	0	0	0	0	0	0	0
FBgn0035495	0	0	0	0	0	1	0
FBgn0035496	293	627	162	225	352	121	148
FBgn0035497	450	979	383	311	779	321	362
FBgn0035498	1194	1851	687	720	1736	725	811
FBgn0035499	6046	15329	4801	5403	13013	5715	6366
FBgn0035500	5008	9243	3826	3594	5430	2651	2868
FBgn0035501	11	24	9	13	17	10	6
FBgn0035504	4	7	4	2	14	4	3
FBgn0035505	2	2	3	3	6	1	4
FBgn0035507	1036	1532	613	530	1284	541	501
FBgn0035508	2	5	1	2	5	1	2
FBgn0035509	68	142	45	42	82	42	39
FBgn0035510	8	9	1	4	4	3	3
FBgn0035511	3	3	0	1	4	1	0
FBgn0035512	18	11	11	7	19	20	18
FBgn0035513	22	16	10	16	13	12	10
FBgn0035514	996	1462	440	447	1200	450	454
FBgn0035515	256	361	133	157	455	204	226
FBgn0035517	361	338	173	238	563	275	286
FBgn0035518	477	538	228	267	578	305	355
FBgn0035519	733	1068	353	491	963	462	547
FBgn0035520	227	426	96	156	355	166	193
FBgn0035521	0	0	0	0	0	0	0
FBgn0035522	1	5	1	0	5	0	4
FBgn0035523	21	68	10	24	154	69	39
FBgn0035524	637	1247	336	453	867	331	416
FBgn0035525	0	0	0	1	1	0	0
FBgn0035526	1692	2645	891	1095	1991	941	1118
FBgn0035528	1428	3073	678	898	2226	762	909
FBgn0035529	252	348	116	188	300	140	150
FBgn0035532	239	436	126	147	388	134	189
FBgn0035533	4254	6109	2349	2532	4541	2302	2589
FBgn0035534	99	256	53	73	175	74	95
FBgn0035537	25	42	14	12	66	18	24
FBgn0035538	3	8	4	3	8	3	2
FBgn0035539	21	23	3	5	43	22	38
FBgn0035540	246	466	168	189	345	128	170
FBgn0035541	609	1273	354	359	910	297	313
FBgn0035542	348	1470	578	538	513	269	329
FBgn0035543	0	0	0	1	1	0	1
FBgn0035544	0	0	0	0	0	0	0
FBgn0035545	0	0	0	0	0	0	0
FBgn0035546	0	1	0	0	1	0	0
FBgn0035547	0	0	0	0	0	0	0
FBgn0035548	1	0	0	0	0	0	0
FBgn0035550	0	0	0	1	0	0	0
FBgn0035551	0	0	0	0	0	0	0
FBgn0035552	0	0	0	0	0	0	0
FBgn0035553	0	3	0	1	2	1	3
FBgn0035554	0	0	0	0	0	0	0
FBgn0035555	0	0	0	0	0	0	0
FBgn0035557	15	5	5	4	8	2	1
FBgn0035558	8197	9843	3667	4134	8475	3596	3812
FBgn0035562	3	0	1	0	0	1	0
FBgn0035563	0	1	0	0	0	0	0
FBgn0035567	0	0	0	0	0	0	0
FBgn0035568	0	0	0	0	0	0	0
FBgn0035569	0	0	0	1	0	0	0
FBgn0035570	0	0	0	0	0	0	0
FBgn0035571	4	9	3	1	7	2	5
FBgn0035572	0	0	0	0	0	0	0
FBgn0035574	1	0	3	1	2	0	0
FBgn0035575	5	18	5	3	5	2	2
FBgn0035577	8	18	5	7	23	11	7
FBgn0035578	0	1	0	0	1	1	1
FBgn0035581	5	27	8	8	28	11	10
FBgn0035582	1	2	4	6	5	5	4
FBgn0035583	0	0	0	1	0	0	0
FBgn0035584	0	0	0	0	0	0	0
FBgn0035585	0	0	0	0	0	0	0
FBgn0035586	764	1168	468	555	946	540	576
FBgn0035587	5	17	11	5	12	9	11
FBgn0035588	303	332	117	219	430	213	206
FBgn0035589	379	736	245	336	492	268	286
FBgn0035590	200	299	109	156	347	195	206
FBgn0035591	304	472	160	200	392	213	222
FBgn0035592	407	438	144	195	526	191	253
FBgn0035593	456	705	274	352	611	419	430
FBgn0035594	0	0	0	0	2	0	0
FBgn0035598	0	6	1	0	5	4	1
FBgn0035600	3915	5036	2142	2463	4063	2323	2593
FBgn0035601	3698	4896	1414	1804	5064	1747	2003
FBgn0035603	527	838	290	411	1012	479	531
FBgn0035604	0	0	0	0	0	0	0
FBgn0035607	6	3	2	4	3	2	3
FBgn0035608	3647	6038	2048	2059	8839	2619	2830
FBgn0035610	0	5	1	0	1	0	1
FBgn0035611	0	0	0	0	0	0	0
FBgn0035612	18	30	13	6	24	5	9
FBgn0035617	1241	2532	865	790	2202	803	925
FBgn0035619	1	5	0	3	4	0	2
FBgn0035620	2	3	0	1	0	2	1
FBgn0035621	0	0	0	0	1	0	1
FBgn0035622	2453	2582	1011	1314	3007	1425	1455
FBgn0035623	720	463	169	210	735	307	331
FBgn0035624	125	213	57	77	193	87	108
FBgn0035625	2	4	3	2	1	1	2
FBgn0035626	49	219	72	92	152	73	86
FBgn0035627	207	328	88	126	326	101	144
FBgn0035630	5119	7686	2829	3499	5889	3114	3657
FBgn0035631	1095	1444	522	623	1331	661	735
FBgn0035632	340	410	204	223	355	224	231
FBgn0035636	0	2	0	2	6	1	1
FBgn0035638	7	2	2	3	9	1	2
FBgn0035639	803	969	449	561	762	462	612
FBgn0035640	609	788	217	338	665	332	344
FBgn0035641	302	516	180	134	614	176	183
FBgn0035642	202	408	119	138	398	136	167
FBgn0035643	2	5	4	1	3	1	0
FBgn0035644	566	768	269	347	460	265	285
FBgn0035645	0	1	0	0	2	2	2
FBgn0035647	0	1	0	0	0	0	0
FBgn0035648	0	1	0	0	0	0	0
FBgn0035649	2	4	4	3	3	4	0
FBgn0035656	1	2	1	0	0	1	1
FBgn0035657	0	0	0	0	0	0	0
FBgn0035661	0	1	0	0	1	0	0
FBgn0035663	0	1	0	0	0	0	0
FBgn0035665	2	7	1	1	4	1	3
FBgn0035666	0	0	0	0	0	0	0
FBgn0035667	1	0	1	2	0	2	2
FBgn0035669	0	3	0	12	5	0	1
FBgn0035670	73	98	32	57	91	48	47
FBgn0035673	43	59	15	24	79	32	23
FBgn0035674	381	503	195	224	629	204	278
FBgn0035675	224	284	88	112	309	98	93
FBgn0035676	29	34	17	15	17	9	17
FBgn0035677	4	5	1	4	3	3	7
FBgn0035678	139	181	82	71	158	61	58
FBgn0035679	697	1008	308	435	779	362	395
FBgn0035685	1	0	0	0	0	2	0
FBgn0035686	0	1	0	1	1	0	0
FBgn0035687	0	2	4	0	5	2	0
FBgn0035688	2037	3735	1252	1352	3091	1294	1504
FBgn0035689	371	536	169	229	689	262	239
FBgn0035690	537	882	367	416	759	422	463
FBgn0035691	60	88	27	28	81	32	37
FBgn0035692	656	1050	284	357	1055	359	425
FBgn0035693	16	34	17	28	30	30	38
FBgn0035694	0	0	0	0	4	0	0
FBgn0035695	2	4	0	0	3	1	2
FBgn0035696	0	0	1	0	1	0	1
FBgn0035697	3	3	0	2	9	1	1
FBgn0035699	0	0	0	0	0	0	0
FBgn0035700	0	0	0	0	0	0	0
FBgn0035701	0	0	0	0	0	0	0
FBgn0035702	87	153	32	37	105	42	42
FBgn0035703	197	254	102	116	271	116	103
FBgn0035704	696	856	339	430	895	378	406
FBgn0035707	1145	1629	621	722	1431	639	672
FBgn0035708	1692	2196	924	931	1525	781	867
FBgn0035709	0	0	0	0	0	0	0
FBgn0035710	2	19	3	6	55	25	25
FBgn0035711	0	2	0	0	1	0	0
FBgn0035713	2995	4710	2080	2069	3560	2340	2580
FBgn0035714	421	832	237	303	781	341	364
FBgn0035715	1324	2684	901	1063	1791	956	1113
FBgn0035718	0	0	0	0	0	0	0
FBgn0035719	67	149	55	47	118	61	73
FBgn0035720	6007	10209	4187	4401	8273	4229	4420
FBgn0035721	254	366	95	122	433	123	113
FBgn0035722	179	297	63	97	224	92	91
FBgn0035724	32	48	27	28	23	22	20
FBgn0035725	301	429	125	197	451	182	217
FBgn0035726	5170	8369	3112	3980	8077	3833	4252
FBgn0035727	37	66	25	24	157	85	91
FBgn0035730	0	0	0	0	0	0	0
FBgn0035733	2	5	1	1	3	5	2
FBgn0035734	0	0	0	0	0	0	0
FBgn0035735	0	0	0	0	0	0	0
FBgn0035736	0	0	0	2	1	1	0
FBgn0035737	1	1	0	0	0	1	0
FBgn0035741	1	4	1	3	3	1	2
FBgn0035742	0	0	0	0	0	0	0
FBgn0035743	1	0	0	0	0	0	1
FBgn0035746	0	3	0	1	2	0	0
FBgn0035750	0	1	1	0	1	1	1
FBgn0035751	58	71	29	43	70	33	34
FBgn0035753	18161	29702	11926	15525	20517	14369	14478
FBgn0035754	219	316	109	170	300	137	161
FBgn0035755	0	1	0	1	3	0	2
FBgn0035756	0	1	0	0	0	1	0
FBgn0035760	52	55	37	46	105	55	44
FBgn0035761	558	813	268	344	1261	576	623
FBgn0035762	490	784	270	334	716	329	352
FBgn0035763	1760	2713	934	1156	2388	1013	1157
FBgn0035765	449	816	242	254	1331	591	621
FBgn0035766	2050	3447	1199	1349	2474	1134	1083
FBgn0035767	907	1104	428	556	1011	606	659
FBgn0035768	13	25	6	5	16	6	19
FBgn0035769	1009	1645	597	628	1127	564	599
FBgn0035770	383	537	261	244	518	246	234
FBgn0035771	4312	6412	2568	2965	4909	2839	3234
FBgn0035772	5129	9397	2544	2921	9710	3330	3845
FBgn0035776	5	10	2	0	9	3	4
FBgn0035777	4	17	5	3	9	6	8
FBgn0035779	3	1	0	3	0	0	0
FBgn0035780	0	1	1	0	1	0	1
FBgn0035781	1	2	0	0	1	2	1
FBgn0035782	3	9	3	1	6	4	1
FBgn0035785	0	0	0	0	0	0	0
FBgn0035786	0	0	0	0	0	0	0
FBgn0035787	1	0	0	0	0	0	0
FBgn0035788	0	0	0	0	0	0	0
FBgn0035789	11	92	12	5	9	1	2
FBgn0035790	0	0	0	2	0	0	0
FBgn0035791	2	3	0	0	4	1	6
FBgn0035792	0	0	0	0	0	0	0
FBgn0035793	3277	5832	2235	2406	4328	2229	2360
FBgn0035795	8	11	5	5	9	3	4
FBgn0035797	0	2	0	0	0	0	1
FBgn0035798	2	3	1	1	0	0	1
FBgn0035799	0	0	0	0	0	0	0
FBgn0035800	0	0	0	0	0	0	0
FBgn0035802	42	176	84	80	108	51	38
FBgn0035805	250	454	120	177	477	172	208
FBgn0035806	20	18	5	9	16	5	2
FBgn0035807	815	1202	518	565	1157	532	578
FBgn0035811	874	1062	513	674	1950	1143	1257
FBgn0035812	865	1399	554	562	1469	554	640
FBgn0035813	0	0	0	0	1	1	0
FBgn0035815	0	1	2	1	0	1	1
FBgn0035816	0	0	0	0	0	0	0
FBgn0035817	0	0	0	0	0	0	0
FBgn0035823	0	2	1	0	6	0	0
FBgn0035824	159	247	103	120	211	111	143
FBgn0035825	597	665	350	384	690	400	489
FBgn0035827	333	716	137	164	625	203	194
FBgn0035829	678	929	284	380	1053	436	524
FBgn0035830	1094	2315	778	894	2008	919	1081
FBgn0035831	285	406	103	151	345	151	146
FBgn0035832	86	139	100	92	110	84	70
FBgn0035833	713	1021	416	434	1118	452	522
FBgn0035838	164	281	88	85	270	113	103
FBgn0035839	60	103	30	47	80	47	52
FBgn0035842	507	873	289	252	862	306	267
FBgn0035844	49	79	26	27	61	28	27
FBgn0035845	0	1	0	1	2	0	0
FBgn0035847	5	2	1	1	3	1	1
FBgn0035848	420	630	222	267	545	220	230
FBgn0035849	574	836	277	359	762	371	396
FBgn0035850	1582	2154	1005	1166	1561	907	1047
FBgn0035851	835	1166	402	505	1218	542	580
FBgn0035852	16	21	2	5	22	11	8
FBgn0035853	785	1458	374	511	1418	489	682
FBgn0035854	203	309	128	156	289	148	146
FBgn0035855	20	41	7	13	27	8	9
FBgn0035856	5	8	9	2	8	3	8
FBgn0035857	2	10	1	3	6	6	4
FBgn0035858	0	0	1	0	0	0	0
FBgn0035859	0	0	0	0	0	0	2
FBgn0035860	2	1	0	0	0	0	1
FBgn0035861	0	2	2	1	2	0	1
FBgn0035865	1	0	0	0	1	1	0
FBgn0035866	313	479	148	203	443	172	194
FBgn0035867	1168	1625	555	611	1622	668	718
FBgn0035868	118	189	46	64	217	58	60
FBgn0035870	4	5	1	1	7	3	2
FBgn0035871	2094	2665	971	1406	2824	1153	1427
FBgn0035872	3435	5376	2512	2556	4582	2677	2635
FBgn0035873	1	6	3	2	3	2	4
FBgn0035875	0	0	0	0	0	1	0
FBgn0035876	220	271	74	101	214	84	101
